id,article_id,model,name,type,entity_id,paragraph,sentence
45345199,424388,english.all.3class.distsim.crf.ser,Parlatore,PERSON,757831,15,1
45389075,424548,english.all.3class.distsim.crf.ser,Harry,PERSON,1431,1,1
45389076,424548,english.all.3class.distsim.crf.ser,Meghan,PERSON,2321,1,1
45389077,424548,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,1,1
45389082,424548,english.all.3class.distsim.crf.ser,Harry,PERSON,1431,4,1
45389083,424548,english.all.3class.distsim.crf.ser,Meghan,PERSON,2321,4,1
45389084,424548,english.all.3class.distsim.crf.ser,"Archie Harrison",PERSON,699224,4,1
45389085,424548,english.all.3class.distsim.crf.ser,"Windsor Castle",LOCATION,33508,4,3
45389090,424548,english.all.3class.distsim.crf.ser,Meghan,PERSON,2321,6,1
45389091,424548,english.all.3class.distsim.crf.ser,"Vicky Charles",PERSON,348203,6,1
45389092,424548,english.all.3class.distsim.crf.ser,"Soho Farmhouse",ORGANIZATION,348204,6,2
45389093,424548,english.all.3class.distsim.crf.ser,Oxfordshire,LOCATION,27406,6,2
45389095,424548,english.all.3class.distsim.crf.ser,"Michael Stevens",PERSON,888354,7,1
45389098,424548,english.all.3class.distsim.crf.ser,UK,LOCATION,37,11,1
45389099,424548,english.all.3class.distsim.crf.ser,"Buckingham Palace",LOCATION,1867,11,2
45389101,424548,english.all.3class.distsim.crf.ser,"Graham Smith",PERSON,888355,12,2
45389111,424548,english.all.3class.distsim.crf.ser,Charles,PERSON,348203,15,1
45389112,424548,english.all.3class.distsim.crf.ser,Camilla,PERSON,13700,15,1
45389113,424548,english.all.3class.distsim.crf.ser,Africa,LOCATION,2074,15,1
45389114,424548,english.all.3class.distsim.crf.ser,Caribbean,LOCATION,3314,15,1
45389115,424548,english.all.3class.distsim.crf.ser,William,PERSON,2007,15,1
45389116,424548,english.all.3class.distsim.crf.ser,Israel,LOCATION,1444,15,1
45389117,424548,english.all.3class.distsim.crf.ser,Jordan,LOCATION,5754,15,1
45389118,424548,english.all.3class.distsim.crf.ser,"Foreign Office",ORGANIZATION,11865,15,2
45389119,424548,english.all.3class.distsim.crf.ser,Charles,PERSON,348203,15,3
45346860,424389,english.all.3class.distsim.crf.ser,"New Jersey",LOCATION,3432,1,1
45346861,424389,english.all.3class.distsim.crf.ser,Camden,LOCATION,54496,1,1
45346865,424389,english.all.3class.distsim.crf.ser,"Amanda Ramirez",PERSON,887877,2,1
45346866,424389,english.all.3class.distsim.crf.ser,"Anna Ramirez",PERSON,887878,2,1
45346867,424389,english.all.3class.distsim.crf.ser,"Camden County Prosecutor 's Office",ORGANIZATION,887879,2,1
45346869,424389,english.all.3class.distsim.crf.ser,"Cooper University Hospital",ORGANIZATION,708191,3,2
45346871,424389,english.all.3class.distsim.crf.ser,"Amanda Ramirez",PERSON,887877,4,1
45346874,424389,english.all.3class.distsim.crf.ser,Ramirez,PERSON,887877,5,1
45346875,424389,english.all.3class.distsim.crf.ser,"Camden County",LOCATION,59223,5,1
45349372,424392,english.all.3class.distsim.crf.ser,"Fox News",ORGANIZATION,1860,1,1
45349373,424392,english.all.3class.distsim.crf.ser,"Laura Ingraham",PERSON,38619,1,1
45349374,424392,english.all.3class.distsim.crf.ser,House,ORGANIZATION,388,1,1
45349375,424392,english.all.3class.distsim.crf.ser,"Nancy Pelosi",PERSON,3601,1,1
45349379,424392,english.all.3class.distsim.crf.ser,Ingraham,PERSON,38619,2,2
45349380,424392,english.all.3class.distsim.crf.ser,Pelosi,PERSON,3601,2,2
45349381,424392,english.all.3class.distsim.crf.ser,Trump,PERSON,167,2,2
45349384,424392,english.all.3class.distsim.crf.ser,Pelosi,PERSON,3601,3,1
45349385,424392,english.all.3class.distsim.crf.ser,"New York",LOCATION,1328,3,1
45349387,424392,english.all.3class.distsim.crf.ser,Ingraham,PERSON,38619,4,5
45349390,424392,english.all.3class.distsim.crf.ser,Pelosi,PERSON,3601,5,1
45349391,424392,english.all.3class.distsim.crf.ser,"San Francisco",LOCATION,7127,5,1
45349395,424392,english.all.3class.distsim.crf.ser,Nancy,PERSON,3601,6,1
45349396,424392,english.all.3class.distsim.crf.ser,"San Francisco",LOCATION,7127,6,1
45349397,424392,english.all.3class.distsim.crf.ser,Ingraham,PERSON,38619,6,3
45349400,424392,english.all.3class.distsim.crf.ser,Ingraham,PERSON,38619,7,1
45349401,424392,english.all.3class.distsim.crf.ser,Obama,PERSON,319,7,1
45349405,424392,english.all.3class.distsim.crf.ser,Trump,PERSON,167,8,2
45349406,424392,english.all.3class.distsim.crf.ser,Ingram,PERSON,59638,8,3
45349407,424392,english.all.3class.distsim.crf.ser,Obama,PERSON,319,8,3
45349410,424392,english.all.3class.distsim.crf.ser,Obama,PERSON,319,9,2
45349411,424392,english.all.3class.distsim.crf.ser,"ABC News",ORGANIZATION,7760,9,2
45349414,424392,english.all.3class.distsim.crf.ser,Ingraham,PERSON,38619,10,1
45349415,424392,english.all.3class.distsim.crf.ser,Pelosi,PERSON,3601,10,1
45349419,424392,english.all.3class.distsim.crf.ser,"Nancy Pelosi",PERSON,3601,11,1
45349420,424392,english.all.3class.distsim.crf.ser,Obama,LOCATION,7027,11,1
45349421,424392,english.all.3class.distsim.crf.ser,Ingraham,PERSON,38619,11,2
45348088,424390,english.all.3class.distsim.crf.ser,Fresno,LOCATION,9520,1,1
45348092,424390,english.all.3class.distsim.crf.ser,"Fayth Percy",PERSON,887884,2,1
45348093,424390,english.all.3class.distsim.crf.ser,"Fresno Police",ORGANIZATION,195540,2,1
45348094,424390,english.all.3class.distsim.crf.ser,"Jerry Dyer",PERSON,195542,2,1
45348096,424390,english.all.3class.distsim.crf.ser,Fresno,LOCATION,9520,3,1
45348098,424390,english.all.3class.distsim.crf.ser,"Marco Antonio Echartea",PERSON,887885,4,2
45348100,424390,english.all.3class.distsim.crf.ser,Dyer,PERSON,195542,5,1
45348102,424390,english.all.3class.distsim.crf.ser,Fresno,LOCATION,9520,6,1
45350340,424393,english.all.3class.distsim.crf.ser,CNN,ORGANIZATION,4139,1,1
45350341,424393,english.all.3class.distsim.crf.ser,"Fareed Zakaria",PERSON,124450,1,1
45350342,424393,english.all.3class.distsim.crf.ser,Trump,PERSON,167,1,1
45350343,424393,english.all.3class.distsim.crf.ser,Iran,LOCATION,962,1,1
45350347,424393,english.all.3class.distsim.crf.ser,"White House",ORGANIZATION,1061,2,1
45350348,424393,english.all.3class.distsim.crf.ser,Iran,LOCATION,962,2,1
45350349,424393,english.all.3class.distsim.crf.ser,"Ayatollah Ali Khamenei",PERSON,55584,2,1
45350352,424393,english.all.3class.distsim.crf.ser,Zakaria,PERSON,124450,3,1
45350353,424393,english.all.3class.distsim.crf.ser,Trump,PERSON,167,3,1
45350358,424393,english.all.3class.distsim.crf.ser,Iran,LOCATION,962,4,1
45350359,424393,english.all.3class.distsim.crf.ser,Zakaria,PERSON,124450,4,1
45350360,424393,english.all.3class.distsim.crf.ser,Iran,LOCATION,962,4,2
45350361,424393,english.all.3class.distsim.crf.ser,Iran,LOCATION,962,4,2
45350365,424393,english.all.3class.distsim.crf.ser,CNN,ORGANIZATION,4139,6,1
45350366,424393,english.all.3class.distsim.crf.ser,Iran,LOCATION,962,6,1
45350367,424393,english.all.3class.distsim.crf.ser,"White House",ORGANIZATION,1061,6,1
45349008,424391,english.all.3class.distsim.crf.ser,Illinois,LOCATION,2460,1,1
45349009,424391,english.all.3class.distsim.crf.ser,Chicago,LOCATION,2781,1,1
45349015,424391,english.all.3class.distsim.crf.ser,"Trivea Jones",PERSON,887889,2,1
45349016,424391,english.all.3class.distsim.crf.ser,Aurora,LOCATION,2198,2,1
45349017,424391,english.all.3class.distsim.crf.ser,Ill.,LOCATION,2460,2,1
45349018,424391,english.all.3class.distsim.crf.ser,"Chicago Sun Times",ORGANIZATION,188881,2,1
45349019,424391,english.all.3class.distsim.crf.ser,Jones,PERSON,887889,2,2
45349021,424391,english.all.3class.distsim.crf.ser,Chicago,LOCATION,2781,3,3
45349024,424391,english.all.3class.distsim.crf.ser,Jones,PERSON,887889,4,1
45349025,424391,english.all.3class.distsim.crf.ser,"Kane County Jail",LOCATION,887890,4,1
45354731,424397,english.all.3class.distsim.crf.ser,Iran,LOCATION,962,1,1
45354732,424397,english.all.3class.distsim.crf.ser,"Foreign Ministry",ORGANIZATION,3924,1,1
45354733,424397,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,1,1
45354734,424397,english.all.3class.distsim.crf.ser,"Ayatollah Ali Khamenei",PERSON,55584,1,1
45354742,424397,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,2,1
45354743,424397,english.all.3class.distsim.crf.ser,Iran,LOCATION,962,2,1
45354744,424397,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,2,1
45354745,424397,english.all.3class.distsim.crf.ser,Washington,LOCATION,165,2,1
45354746,424397,english.all.3class.distsim.crf.ser,"Strait of Hormuz",LOCATION,162764,2,1
45354747,424397,english.all.3class.distsim.crf.ser,Tehran,LOCATION,2398,2,2
45354748,424397,english.all.3class.distsim.crf.ser,"U.S. Navy",ORGANIZATION,30582,2,2
45354752,424397,english.all.3class.distsim.crf.ser,"Abbas Mousavi",PERSON,585094,3,1
45354753,424397,english.all.3class.distsim.crf.ser,Trump,PERSON,167,3,1
45354754,424397,english.all.3class.distsim.crf.ser,Reuters,ORGANIZATION,113,3,1
45354756,424397,english.all.3class.distsim.crf.ser,Trump,PERSON,167,4,1
45354762,424397,english.all.3class.distsim.crf.ser,"John Bolton",PERSON,3755,5,1
45354763,424397,english.all.3class.distsim.crf.ser,Trump,PERSON,167,5,1
45354764,424397,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,5,1
45354766,424397,english.all.3class.distsim.crf.ser,Iran,LOCATION,962,5,1
45354768,424397,english.all.3class.distsim.crf.ser,Mousavi,PERSON,585094,5,2
45354774,424397,english.all.3class.distsim.crf.ser,Trump,PERSON,167,6,1
45354776,424397,english.all.3class.distsim.crf.ser,Trump,PERSON,167,6,2
45354784,424397,english.all.3class.distsim.crf.ser,Trump,PERSON,167,7,1
45354786,424397,english.all.3class.distsim.crf.ser,Treasury,ORGANIZATION,4112,7,2
45354788,424397,english.all.3class.distsim.crf.ser,"Steven Mnuchin",PERSON,4113,7,2
45354795,424397,english.all.3class.distsim.crf.ser,"Fox News",ORGANIZATION,1860,8,1
45354797,424397,english.all.3class.distsim.crf.ser,U.S.,LOCATION,150,8,1
45354799,424397,english.all.3class.distsim.crf.ser,Iran,LOCATION,962,8,1
45354805,424397,english.all.3class.distsim.crf.ser,"U.S. Cyber Command",ORGANIZATION,75204,9,1
45354807,424397,english.all.3class.distsim.crf.ser,"U.S. Navy",ORGANIZATION,30582,9,1
45354813,424397,english.all.3class.distsim.crf.ser,"Fox News",ORGANIZATION,1860,10,1
45354815,424397,english.all.3class.distsim.crf.ser,"Alex Pappas",PERSON,46275,10,1
45318231,424195,english.all.3class.distsim.crf.ser,"Daniel Webster",PERSON,165485,2,1
45318233,424195,english.all.3class.distsim.crf.ser,"Trina Webster",PERSON,887497,3,1
45318235,424195,english.all.3class.distsim.crf.ser,"Dudley Council",ORGANIZATION,887498,4,1
45318239,424195,english.all.3class.distsim.crf.ser,Halesowen,LOCATION,404882,5,1
45318240,424195,english.all.3class.distsim.crf.ser,BBC,ORGANIZATION,31,5,1
45318241,424195,english.all.3class.distsim.crf.ser,England,LOCATION,228,5,1
45318243,424195,english.all.3class.distsim.crf.ser,Daniel,PERSON,165485,6,1
45318245,424195,english.all.3class.distsim.crf.ser,Daniel,PERSON,165485,10,2
45318247,424195,english.all.3class.distsim.crf.ser,"Mrs Webster",PERSON,887499,12,1
45318252,424195,english.all.3class.distsim.crf.ser,Daniel,PERSON,165485,15,1
45318253,424195,english.all.3class.distsim.crf.ser,"Earls High School",ORGANIZATION,887500,15,1
45318254,424195,english.all.3class.distsim.crf.ser,Dudley,LOCATION,129669,15,1
45318255,424195,english.all.3class.distsim.crf.ser,"Mrs Webster",PERSON,887499,15,2
45318258,424195,english.all.3class.distsim.crf.ser,"Dudley Council",ORGANIZATION,887498,16,1
45318259,424195,english.all.3class.distsim.crf.ser,Daniel,PERSON,165485,16,1
45318261,424195,english.all.3class.distsim.crf.ser,"Ruth Buttery",PERSON,887501,19,1
45363413,424502,english.all.3class.distsim.crf.ser,"Natasha Ednan-Laperouse",PERSON,165618,1,1
45363415,424502,english.all.3class.distsim.crf.ser,Natasha,PERSON,165618,3,1
45363417,424502,english.all.3class.distsim.crf.ser,Natasha,PERSON,165618,4,1
45363419,424502,english.all.3class.distsim.crf.ser,"Michael Gove",PERSON,20924,5,1
45363422,424502,english.all.3class.distsim.crf.ser,England,LOCATION,228,7,1
45363423,424502,english.all.3class.distsim.crf.ser,"Northern Ireland",LOCATION,1095,7,1
45363426,424502,english.all.3class.distsim.crf.ser,Natasha,PERSON,165618,9,1
45363427,424502,english.all.3class.distsim.crf.ser,"Heathrow Airport",LOCATION,79036,9,1
45363429,424502,english.all.3class.distsim.crf.ser,Nice,ORGANIZATION,6948,10,1
45363431,424502,english.all.3class.distsim.crf.ser,Natasha,PERSON,165618,11,1
45363433,424502,english.all.3class.distsim.crf.ser,Natasha,PERSON,165618,12,1
45365216,424505,english.all.3class.distsim.crf.ser,"Jussie Smollett",PERSON,293894,1,1
45365218,424505,english.all.3class.distsim.crf.ser,"Chicago Police",ORGANIZATION,52424,3,1
45365220,424505,english.all.3class.distsim.crf.ser,Smollett,PERSON,293894,4,1
45365223,424505,english.all.3class.distsim.crf.ser,Smollett,PERSON,293894,5,1
45365224,424505,english.all.3class.distsim.crf.ser,Chicago,LOCATION,2781,5,1
45365227,424505,english.all.3class.distsim.crf.ser,"Frank Gatson",PERSON,387866,6,1
45365228,424505,english.all.3class.distsim.crf.ser,"Jussie Smollett",PERSON,293894,6,1
45365230,424505,english.all.3class.distsim.crf.ser,"Jussie Smollett",PERSON,293894,8,1
45365232,424505,english.all.3class.distsim.crf.ser,Smollett,PERSON,293894,9,1
45365234,424505,english.all.3class.distsim.crf.ser,Smollett,PERSON,293894,11,1
45365236,424505,english.all.3class.distsim.crf.ser,"Chicago Police",ORGANIZATION,52424,14,1
45365239,424505,english.all.3class.distsim.crf.ser,Abel,PERSON,110622,15,1
45365240,424505,english.all.3class.distsim.crf.ser,"Ola Osundairo",PERSON,394567,15,1
45365242,424505,english.all.3class.distsim.crf.ser,"Jussie Smollett",PERSON,293894,16,1
45365244,424505,english.all.3class.distsim.crf.ser,"Jussie Smollett",PERSON,293894,18,1
45365247,424505,english.all.3class.distsim.crf.ser,"Eddie Johnson",PERSON,49442,20,1
45365248,424505,english.all.3class.distsim.crf.ser,Smollett,PERSON,293894,20,1
45365250,424505,english.all.3class.distsim.crf.ser,US,LOCATION,150,21,1
45365252,424505,english.all.3class.distsim.crf.ser,Smollett,PERSON,293894,22,1
45365254,424505,english.all.3class.distsim.crf.ser,"Jussie Smollett",PERSON,293894,23,1
45365259,424505,english.all.3class.distsim.crf.ser,Illinois,LOCATION,2460,24,1
45365260,424505,english.all.3class.distsim.crf.ser,"Joe Magats",PERSON,545541,24,1
45365261,424505,english.all.3class.distsim.crf.ser,CBS,ORGANIZATION,1004,24,1
45365262,424505,english.all.3class.distsim.crf.ser,Smollett,PERSON,293894,24,1
45365264,424505,english.all.3class.distsim.crf.ser,Jussie,PERSON,293894,25,1
45365267,424505,english.all.3class.distsim.crf.ser,Chicago,LOCATION,2781,26,1
45365268,424505,english.all.3class.distsim.crf.ser,"Rahm Emmanuel",PERSON,387692,26,1
45365270,424505,english.all.3class.distsim.crf.ser,Smollett,PERSON,293894,27,1
45365273,424505,english.all.3class.distsim.crf.ser,Chicago,LOCATION,2781,28,1
45365274,424505,english.all.3class.distsim.crf.ser,Smollett,PERSON,293894,28,1
45365276,424505,english.all.3class.distsim.crf.ser,Chicago,LOCATION,2781,30,1
45365279,424505,english.all.3class.distsim.crf.ser,"Jussie Smollett",PERSON,293894,31,1
45365280,424505,english.all.3class.distsim.crf.ser,Osundairo,PERSON,394567,31,1
45365284,424505,english.all.3class.distsim.crf.ser,Smollett,PERSON,293894,32,1
45365285,424505,english.all.3class.distsim.crf.ser,"Mark Geragos",PERSON,272322,32,1
45365286,424505,english.all.3class.distsim.crf.ser,"Tina Glandian",PERSON,623819,32,1
45365289,424505,english.all.3class.distsim.crf.ser,Chicago,LOCATION,2781,33,1
45365290,424505,english.all.3class.distsim.crf.ser,Smollett,PERSON,293894,33,1
45331310,424348,english.all.3class.distsim.crf.ser,"Jeremy Hunt",PERSON,162,1,1
45331312,424348,english.all.3class.distsim.crf.ser,UK,LOCATION,37,3,1
45331316,424348,english.all.3class.distsim.crf.ser,Defence,ORGANIZATION,315,4,1
45331317,424348,english.all.3class.distsim.crf.ser,"Penny Mordaunt",PERSON,66330,4,1
45331318,424348,english.all.3class.distsim.crf.ser,Hunt,PERSON,162,4,1
45331320,424348,english.all.3class.distsim.crf.ser,Jeremy,PERSON,162,5,1
45331323,424348,english.all.3class.distsim.crf.ser,Hunt,PERSON,162,6,1
45331324,424348,english.all.3class.distsim.crf.ser,"Phillip Hammond",PERSON,181649,6,1
45331326,424348,english.all.3class.distsim.crf.ser,NHS,ORGANIZATION,8290,7,1
45331329,424348,english.all.3class.distsim.crf.ser,Britain,LOCATION,93,8,1
45331330,424348,english.all.3class.distsim.crf.ser,Britain,LOCATION,93,8,1
45331335,424348,english.all.3class.distsim.crf.ser,Hunt,PERSON,162,9,1
45331336,424348,english.all.3class.distsim.crf.ser,US,LOCATION,150,9,1
45331337,424348,english.all.3class.distsim.crf.ser,"Donald Trump",PERSON,386,9,1
45331338,424348,english.all.3class.distsim.crf.ser,Nato,ORGANIZATION,1278,9,1
45331340,424348,english.all.3class.distsim.crf.ser,UK,LOCATION,37,10,1
45331346,424348,english.all.3class.distsim.crf.ser,foreign,ORGANIZATION,16362,11,1
45331347,424348,english.all.3class.distsim.crf.ser,US,LOCATION,150,11,1
45331348,424348,english.all.3class.distsim.crf.ser,Nato,ORGANIZATION,1278,11,1
45331349,424348,english.all.3class.distsim.crf.ser,UK,LOCATION,37,11,1
45331350,424348,english.all.3class.distsim.crf.ser,Brexit,PERSON,416,11,1
45331352,424348,english.all.3class.distsim.crf.ser,UK,LOCATION,37,12,1
45331354,424348,english.all.3class.distsim.crf.ser,"Strategic Defence and Security Review",ORGANIZATION,763297,13,1
45332335,424349,english.all.3class.distsim.crf.ser,Victorias,ORGANIZATION,887708,2,1
45332336,424349,english.all.3class.distsim.crf.ser,Manchester,LOCATION,23,2,1
45332338,424349,english.all.3class.distsim.crf.ser,Victorias,ORGANIZATION,887708,6,1
45332340,424349,english.all.3class.distsim.crf.ser,CCTV,ORGANIZATION,5027,11,1
45332342,424349,english.all.3class.distsim.crf.ser,Victorias,ORGANIZATION,887708,13,1
45332344,424349,english.all.3class.distsim.crf.ser,Victorias,ORGANIZATION,887708,14,1
45332346,424349,english.all.3class.distsim.crf.ser,Manchester,LOCATION,23,16,1
45332348,424349,english.all.3class.distsim.crf.ser,"Sasha Rakoff",PERSON,887709,17,1
45332350,424349,english.all.3class.distsim.crf.ser,Rakoff,PERSON,887709,19,1
45332352,424349,english.all.3class.distsim.crf.ser,Daisy,PERSON,34321,20,1
45332355,424349,english.all.3class.distsim.crf.ser,"United Voices of the World Union",ORGANIZATION,153400,22,1
45332356,424349,english.all.3class.distsim.crf.ser,Manchester,LOCATION,23,22,1
45332358,424349,english.all.3class.distsim.crf.ser,"Manchester City Council",ORGANIZATION,46298,24,1
45342763,424355,english.all.3class.distsim.crf.ser,"Boris Johnson",PERSON,26754,1,1
45342765,424355,english.all.3class.distsim.crf.ser,London,LOCATION,217,1,2
45342767,424355,english.all.3class.distsim.crf.ser,BBC,ORGANIZATION,31,1,2
45342769,424355,english.all.3class.distsim.crf.ser,"Laura Kuenssberg",PERSON,98995,1,2
45342771,424355,english.all.3class.distsim.crf.ser,Brexit,ORGANIZATION,305,1,2
45342773,424355,english.all.3class.distsim.crf.ser,"Carrie Symonds",PERSON,870669,1,2
45342783,424355,english.all.3class.distsim.crf.ser,UK,LOCATION,37,2,1
45342785,424355,english.all.3class.distsim.crf.ser,EU,LOCATION,421,2,1
